time,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,pm10_3d_avg,pm2_5_3d_avg,city_id,city_name
2024-10-19 00:00:00,36.2,22.9,383.0,27.4,7.2,51.0,36.2,22.9,1,Karachi
2024-10-19 01:00:00,36.9,23.6,382.0,27.2,7.4,45.0,36.55,23.25,1,Karachi
2024-10-19 02:00:00,36.7,23.5,367.0,25.7,7.4,42.0,36.6,23.333333333333332,1,Karachi
2024-10-19 03:00:00,35.0,22.5,310.0,20.3,6.9,45.0,36.199999999999996,23.2,1,Karachi
2024-10-19 04:00:00,32.8,20.9,240.0,13.4,6.3,51.0,34.833333333333336,22.3,1,Karachi
2024-10-19 05:00:00,31.8,20.1,257.0,14.7,6.6,45.0,33.2,21.166666666666668,1,Karachi
2024-10-19 06:00:00,32.5,20.5,393.0,23.6,7.2,38.0,32.36666666666667,20.5,1,Karachi
2024-10-19 07:00:00,37.7,23.9,575.0,35.4,8.2,30.0,34.00000000000001,21.5,1,Karachi
2024-10-19 08:00:00,46.3,29.6,674.0,41.0,10.3,36.0,38.833333333333336,24.666666666666668,1,Karachi
2024-10-19 09:00:00,52.3,33.1,606.0,34.3,14.9,67.0,45.43333333333334,28.866666666666664,1,Karachi
2024-10-19 10:00:00,46.9,28.9,455.0,21.4,20.6,112.0,48.5,30.53333333333333,1,Karachi
2024-10-19 11:00:00,45.6,27.9,337.0,11.3,24.1,149.0,48.26666666666667,29.96666666666667,1,Karachi
2024-10-19 12:00:00,44.7,27.2,301.0,7.4,23.4,170.0,45.73333333333333,28.0,1,Karachi
2024-10-19 13:00:00,45.1,27.2,298.0,6.3,20.5,170.0,45.13333333333333,27.433333333333334,1,Karachi
2024-10-19 14:00:00,45.4,27.0,302.0,6.4,17.9,170.0,45.06666666666666,27.133333333333336,1,Karachi
2024-10-19 15:00:00,46.2,26.6,305.0,7.4,16.6,170.0,45.56666666666666,26.933333333333334,1,Karachi
2024-10-19 16:00:00,46.4,26.3,316.0,9.8,15.7,169.0,46.0,26.633333333333336,1,Karachi
2024-10-19 17:00:00,52.4,30.6,341.0,12.7,15.4,160.0,48.333333333333336,27.833333333333332,1,Karachi
2024-10-19 18:00:00,48.2,29.0,369.0,17.8,12.6,130.0,49.0,28.633333333333336,1,Karachi
2024-10-19 19:00:00,43.5,26.9,407.0,24.7,8.7,89.0,48.03333333333333,28.833333333333332,1,Karachi
2024-10-19 20:00:00,40.2,25.0,428.0,29.2,5.9,59.0,43.96666666666667,26.966666666666665,1,Karachi
2024-10-19 21:00:00,38.9,24.0,418.0,29.1,5.2,53.0,40.86666666666667,25.299999999999997,1,Karachi
2024-10-19 22:00:00,38.3,23.6,391.0,26.7,5.5,58.0,39.13333333333333,24.200000000000003,1,Karachi
2024-10-19 23:00:00,38.4,23.9,367.0,24.3,5.9,63.0,38.53333333333333,23.833333333333332,1,Karachi
2024-10-20 00:00:00,39.5,24.7,354.0,22.9,6.0,62.0,38.73333333333333,24.066666666666666,1,Karachi
2024-10-20 01:00:00,39.5,24.7,344.0,21.6,6.2,60.0,39.13333333333333,24.433333333333334,1,Karachi
2024-10-20 02:00:00,39.5,24.7,329.0,19.9,6.3,59.0,39.5,24.7,1,Karachi
2024-10-20 03:00:00,39.1,24.4,285.0,16.0,6.3,61.0,39.36666666666667,24.599999999999998,1,Karachi
2024-10-20 04:00:00,37.8,23.3,236.0,11.6,6.3,65.0,38.800000000000004,24.13333333333333,1,Karachi
2024-10-20 05:00:00,34.5,21.1,239.0,10.9,6.2,63.0,37.13333333333333,22.933333333333334,1,Karachi
2024-10-20 06:00:00,33.9,20.8,412.0,22.9,7.4,50.0,35.4,21.733333333333334,1,Karachi
2024-10-20 07:00:00,38.1,23.9,645.0,38.8,9.2,33.0,35.5,21.933333333333337,1,Karachi
2024-10-20 08:00:00,46.1,29.5,774.0,47.1,11.0,32.0,39.36666666666667,24.73333333333333,1,Karachi
2024-10-20 09:00:00,46.0,29.2,697.0,40.2,13.1,63.0,43.4,27.53333333333333,1,Karachi
2024-10-20 10:00:00,44.6,27.4,516.0,25.7,15.2,110.0,45.56666666666667,28.7,1,Karachi
2024-10-20 11:00:00,45.9,26.9,372.0,13.9,16.3,148.0,45.5,27.833333333333332,1,Karachi
2024-10-20 12:00:00,50.4,29.2,319.0,8.7,15.6,167.0,46.96666666666667,27.833333333333332,1,Karachi
2024-10-20 13:00:00,51.7,29.4,302.0,6.3,13.9,167.0,49.333333333333336,28.5,1,Karachi
2024-10-20 14:00:00,51.1,28.7,297.0,5.9,12.2,167.0,51.06666666666666,29.099999999999998,1,Karachi
2024-10-20 15:00:00,50.3,27.8,300.0,7.7,11.0,162.0,51.03333333333333,28.633333333333336,1,Karachi
2024-10-20 16:00:00,48.9,27.2,315.0,11.6,9.9,139.0,50.1,27.900000000000002,1,Karachi
2024-10-20 17:00:00,38.3,22.2,347.0,16.4,8.8,118.0,45.833333333333336,25.73333333333333,1,Karachi
2024-10-20 18:00:00,33.1,19.6,372.0,21.2,7.6,97.0,40.1,23.0,1,Karachi
2024-10-20 19:00:00,28.1,16.9,405.0,27.6,5.9,68.0,33.166666666666664,19.566666666666666,1,Karachi
2024-10-20 20:00:00,27.1,16.2,421.0,31.4,4.7,48.0,29.433333333333337,17.566666666666666,1,Karachi
2024-10-20 21:00:00,26.2,15.6,402.0,30.0,4.6,44.0,27.133333333333336,16.23333333333333,1,Karachi
2024-10-20 22:00:00,26.4,15.5,365.0,26.1,5.1,49.0,26.566666666666666,15.766666666666666,1,Karachi
2024-10-20 23:00:00,26.5,15.3,335.0,22.6,5.5,53.0,26.366666666666664,15.466666666666667,1,Karachi
2024-10-21 00:00:00,27.5,15.8,321.0,20.9,5.5,52.0,26.799999999999997,15.533333333333333,1,Karachi
2024-10-21 01:00:00,28.8,16.5,313.0,19.7,5.4,51.0,27.600000000000005,15.866666666666667,1,Karachi
2024-10-21 02:00:00,30.6,17.5,305.0,18.7,5.5,49.0,28.96666666666667,16.6,1,Karachi
2024-10-21 03:00:00,30.3,17.8,276.0,16.8,5.8,47.0,29.900000000000002,17.266666666666666,1,Karachi
2024-10-21 04:00:00,28.9,17.2,245.0,15.2,6.2,45.0,29.933333333333334,17.5,1,Karachi
2024-10-21 05:00:00,25.7,15.9,264.0,16.2,6.7,39.0,28.3,16.966666666666665,1,Karachi
2024-10-21 06:00:00,26.5,16.6,363.0,22.9,7.7,33.0,27.03333333333333,16.566666666666666,1,Karachi
2024-10-21 07:00:00,31.4,19.9,496.0,31.9,9.2,27.0,27.866666666666664,17.466666666666665,1,Karachi
2024-10-21 08:00:00,35.6,22.1,570.0,35.9,10.5,32.0,31.166666666666668,19.533333333333335,1,Karachi
2024-10-21 09:00:00,36.8,21.3,528.0,30.4,11.5,61.0,34.6,21.099999999999998,1,Karachi
2024-10-21 10:00:00,41.2,22.3,426.0,19.9,12.3,101.0,37.86666666666667,21.900000000000002,1,Karachi
2024-10-21 11:00:00,46.3,24.3,344.0,11.6,12.8,134.0,41.43333333333333,22.633333333333336,1,Karachi
2024-10-21 12:00:00,51.2,26.5,311.0,7.9,13.1,154.0,46.23333333333333,24.36666666666667,1,Karachi
2024-10-21 13:00:00,52.6,27.0,298.0,6.3,13.1,166.0,50.03333333333333,25.933333333333334,1,Karachi
2024-10-21 14:00:00,51.9,26.5,291.0,6.2,12.6,166.0,51.9,26.666666666666668,1,Karachi
2024-10-21 15:00:00,48.4,24.7,290.0,8.0,11.1,148.0,50.96666666666667,26.066666666666666,1,Karachi
2024-10-21 16:00:00,41.3,21.1,295.0,11.3,8.9,119.0,47.199999999999996,24.100000000000005,1,Karachi
2024-10-21 17:00:00,30.6,16.5,305.0,14.7,9.6,110.0,40.1,20.76666666666667,1,Karachi
2024-10-21 18:00:00,25.4,14.1,303.0,15.9,8.2,97.0,32.43333333333334,17.233333333333334,1,Karachi
2024-10-21 19:00:00,23.8,13.4,301.0,17.5,6.2,78.0,26.599999999999998,14.666666666666666,1,Karachi
2024-10-21 20:00:00,25.1,14.2,296.0,18.3,4.9,65.0,24.766666666666666,13.9,1,Karachi
2024-10-21 21:00:00,27.0,15.3,288.0,17.6,4.9,62.0,25.3,14.299999999999999,1,Karachi
2024-10-21 22:00:00,28.9,16.4,278.0,16.0,5.6,64.0,27.0,15.299999999999999,1,Karachi
2024-10-21 23:00:00,31.0,17.5,269.0,14.6,6.1,66.0,28.966666666666665,16.400000000000002,1,Karachi
2024-10-22 00:00:00,33.2,18.6,263.0,13.7,6.1,65.0,31.03333333333333,17.5,1,Karachi
2024-10-22 01:00:00,34.5,19.4,259.0,13.0,5.8,64.0,32.9,18.5,1,Karachi
2024-10-22 02:00:00,35.4,19.9,254.0,12.2,5.7,64.0,34.36666666666667,19.299999999999997,1,Karachi
2024-10-22 03:00:00,35.6,20.1,234.0,10.3,5.7,65.0,35.166666666666664,19.8,1,Karachi
2024-10-22 04:00:00,36.0,20.3,214.0,8.4,5.7,67.0,35.666666666666664,20.099999999999998,1,Karachi
2024-10-22 05:00:00,33.1,19.7,245.0,11.5,6.3,61.0,34.9,20.033333333333335,1,Karachi
2024-10-22 06:00:00,33.8,20.3,338.0,19.0,7.0,53.0,34.300000000000004,20.099999999999998,1,Karachi
2024-10-22 07:00:00,37.6,23.2,463.0,28.9,8.0,44.0,34.833333333333336,21.066666666666666,1,Karachi
2024-10-22 08:00:00,44.0,26.6,534.0,33.8,9.3,46.0,38.46666666666667,23.366666666666664,1,Karachi
2024-10-22 09:00:00,50.3,28.3,498.0,28.7,11.1,72.0,43.96666666666666,26.03333333333333,1,Karachi
2024-10-22 10:00:00,55.4,29.9,408.0,18.6,13.1,109.0,49.9,28.266666666666666,1,Karachi
2024-10-22 11:00:00,56.8,29.7,333.0,10.5,14.3,139.0,54.166666666666664,29.3,1,Karachi
2024-10-22 12:00:00,54.7,28.1,298.0,6.9,14.0,153.0,55.63333333333333,29.233333333333334,1,Karachi
2024-10-22 13:00:00,53.1,26.9,278.0,5.2,12.7,159.0,54.86666666666667,28.233333333333334,1,Karachi
2024-10-22 14:00:00,51.8,26.0,272.0,5.2,11.6,158.0,53.20000000000001,27.0,1,Karachi
2024-10-22 15:00:00,50.5,25.3,281.0,7.2,10.9,148.0,51.79999999999999,26.066666666666666,1,Karachi
2024-10-22 16:00:00,50.2,25.2,303.0,10.8,10.3,131.0,50.833333333333336,25.5,1,Karachi
2024-10-22 17:00:00,51.1,26.4,333.0,14.3,10.8,124.0,50.6,25.63333333333333,1,Karachi
2024-10-22 18:00:00,53.9,29.2,373.0,19.2,9.3,106.0,51.73333333333333,26.933333333333334,1,Karachi
2024-10-22 19:00:00,55.4,31.1,426.0,25.9,7.3,81.0,53.46666666666667,28.899999999999995,1,Karachi
2024-10-22 20:00:00,56.6,32.2,458.0,30.0,5.9,63.0,55.300000000000004,30.833333333333332,1,Karachi
2024-10-22 21:00:00,58.4,33.5,448.0,28.9,5.7,60.0,56.800000000000004,32.26666666666667,1,Karachi
2024-10-22 22:00:00,61.9,35.3,417.0,25.2,6.2,64.0,58.96666666666666,33.666666666666664,1,Karachi
2024-10-22 23:00:00,64.5,36.9,390.0,22.1,6.5,67.0,61.6,35.23333333333333,1,Karachi
2024-10-23 00:00:00,66.8,38.5,379.0,20.9,6.5,64.0,64.39999999999999,36.9,1,Karachi
2024-10-23 01:00:00,67.8,39.3,372.0,20.2,6.4,60.0,66.36666666666667,38.233333333333334,1,Karachi
2024-10-23 02:00:00,68.5,39.8,361.0,19.2,6.3,57.0,67.7,39.199999999999996,1,Karachi
2024-10-23 03:00:00,68.2,39.5,320.0,15.8,6.1,58.0,68.16666666666667,39.53333333333333,1,Karachi
2024-10-23 04:00:00,67.3,39.0,274.0,12.0,6.0,61.0,68.0,39.43333333333333,1,Karachi
2024-10-23 05:00:00,66.6,39.3,301.0,13.7,6.2,57.0,67.36666666666666,39.266666666666666,1,Karachi
2024-10-23 06:00:00,63.6,38.6,432.0,23.8,7.2,48.0,65.83333333333333,38.96666666666667,1,Karachi
2024-10-23 07:00:00,66.6,41.7,609.0,37.3,8.7,36.0,65.6,39.86666666666667,1,Karachi
2024-10-23 08:00:00,71.9,44.6,705.0,44.2,10.5,38.0,67.36666666666666,41.63333333333333,1,Karachi
2024-10-23 09:00:00,72.2,43.1,645.0,38.1,13.2,66.0,70.23333333333333,43.13333333333333,1,Karachi
2024-10-23 10:00:00,65.9,38.6,505.0,25.4,16.2,108.0,70.0,42.1,1,Karachi
2024-10-23 11:00:00,61.5,35.5,390.0,15.0,18.0,141.0,66.53333333333335,39.06666666666667,1,Karachi
2024-10-23 12:00:00,58.2,32.7,336.0,9.9,17.6,159.0,61.866666666666674,35.6,1,Karachi
2024-10-23 13:00:00,55.8,30.4,307.0,7.0,15.9,169.0,58.5,32.86666666666667,1,Karachi
2024-10-23 14:00:00,54.2,28.8,293.0,6.1,14.2,169.0,56.06666666666666,30.633333333333336,1,Karachi
2024-10-23 15:00:00,53.7,28.1,291.0,7.3,12.8,158.0,54.56666666666666,29.099999999999998,1,Karachi
2024-10-23 16:00:00,52.5,27.6,304.0,10.6,11.4,137.0,53.46666666666667,28.166666666666668,1,Karachi
2024-10-23 17:00:00,45.9,24.8,344.0,15.7,10.9,126.0,50.699999999999996,26.833333333333332,1,Karachi
2024-10-23 18:00:00,45.8,25.0,395.0,22.4,9.4,103.0,48.06666666666666,25.8,1,Karachi
2024-10-23 19:00:00,47.5,26.6,464.0,31.6,7.3,71.0,46.4,25.46666666666667,1,Karachi
2024-10-23 20:00:00,46.9,26.4,511.0,38.0,5.9,47.0,46.73333333333333,26.0,1,Karachi
2024-10-23 21:00:00,47.4,26.7,515.0,38.9,5.7,40.0,47.26666666666667,26.566666666666666,1,Karachi
2024-10-23 22:00:00,48.0,26.1,496.0,36.9,6.2,41.0,47.43333333333334,26.400000000000002,1,Karachi
2024-10-23 23:00:00,48.9,27.1,478.0,35.0,6.6,42.0,48.1,26.633333333333336,1,Karachi
2024-10-24 00:00:00,49.6,27.9,470.0,34.3,6.6,39.0,48.833333333333336,27.03333333333333,1,Karachi
2024-10-24 01:00:00,49.2,28.0,461.0,33.5,6.5,35.0,49.23333333333333,27.666666666666668,1,Karachi
2024-10-24 02:00:00,49.2,28.2,445.0,32.0,6.5,33.0,49.333333333333336,28.03333333333333,1,Karachi
2024-10-24 03:00:00,47.7,27.1,392.0,27.7,6.4,34.0,48.70000000000001,27.76666666666667,1,Karachi
2024-10-24 04:00:00,46.1,25.8,331.0,22.6,6.4,37.0,47.666666666666664,27.033333333333335,1,Karachi
2024-10-24 05:00:00,45.6,25.8,347.0,22.3,6.9,38.0,46.46666666666667,26.233333333333334,1,Karachi
2024-10-24 06:00:00,46.8,26.4,619.0,32.5,8.4,27.0,46.166666666666664,26.0,1,Karachi
2024-10-24 07:00:00,53.4,31.0,984.0,46.1,10.5,14.0,48.6,27.733333333333334,1,Karachi
2024-10-24 08:00:00,65.0,38.5,1174.0,52.8,12.8,17.0,55.06666666666666,31.96666666666667,1,Karachi
2024-10-24 09:00:00,60.5,31.7,1021.0,46.3,15.8,50.0,59.633333333333326,33.73333333333333,1,Karachi
2024-10-24 10:00:00,56.3,26.8,694.0,32.9,18.9,98.0,60.6,32.333333333333336,1,Karachi
2024-10-24 11:00:00,53.0,25.4,435.0,21.3,20.7,138.0,56.6,27.96666666666667,1,Karachi
2024-10-24 12:00:00,49.9,25.1,339.0,14.2,19.9,162.0,53.06666666666666,25.766666666666666,1,Karachi
2024-10-24 13:00:00,43.1,22.5,310.0,8.9,17.8,162.0,48.666666666666664,24.333333333333332,1,Karachi
2024-10-24 14:00:00,43.1,22.4,302.0,6.3,15.8,162.0,45.36666666666667,23.333333333333332,1,Karachi
2024-10-24 15:00:00,44.6,22.7,300.0,7.0,14.8,162.0,43.6,22.53333333333333,1,Karachi
2024-10-24 16:00:00,44.9,22.6,319.0,10.3,14.1,166.0,44.199999999999996,22.566666666666666,1,Karachi
2024-10-24 17:00:00,37.5,19.6,352.0,14.7,14.4,160.0,42.333333333333336,21.633333333333336,1,Karachi
2024-10-24 18:00:00,36.1,18.6,440.0,26.4,12.1,122.0,39.5,20.266666666666666,1,Karachi
2024-10-24 19:00:00,37.1,20.1,558.0,42.3,9.0,69.0,36.9,19.433333333333337,1,Karachi
2024-10-24 20:00:00,36.1,19.8,623.0,51.5,6.7,33.0,36.43333333333333,19.5,1,Karachi
2024-10-24 21:00:00,36.1,18.5,585.0,47.9,6.1,30.0,36.43333333333334,19.46666666666667,1,Karachi
2024-10-24 22:00:00,36.1,18.4,493.0,37.8,6.2,43.0,36.1,18.9,1,Karachi
2024-10-24 23:00:00,37.3,18.7,413.0,29.0,6.4,54.0,36.5,18.53333333333333,1,Karachi
2024-10-25 00:00:00,38.2,18.7,371.0,24.8,6.2,55.0,37.2,18.599999999999998,1,Karachi
2024-10-25 01:00:00,37.8,18.5,340.0,21.9,6.0,53.0,37.766666666666666,18.633333333333333,1,Karachi
2024-10-25 02:00:00,37.8,17.8,311.0,19.1,5.8,52.0,37.93333333333333,18.333333333333332,1,Karachi
2024-10-25 03:00:00,37.6,16.6,259.0,14.3,5.6,55.0,37.73333333333333,17.633333333333336,1,Karachi
2024-10-25 04:00:00,37.3,15.5,208.0,9.5,5.4,60.0,37.56666666666666,16.633333333333336,1,Karachi
2024-10-25 05:00:00,35.4,14.5,214.0,9.3,5.4,60.0,36.766666666666666,15.533333333333337,1,Karachi
2024-10-25 06:00:00,35.7,14.5,356.0,19.5,6.3,50.0,36.13333333333333,14.833333333333334,1,Karachi
2024-10-25 07:00:00,38.8,17.1,548.0,33.1,7.6,37.0,36.63333333333333,15.366666666666667,1,Karachi
2024-10-25 08:00:00,44.9,21.2,651.0,40.0,8.6,37.0,39.800000000000004,17.599999999999998,1,Karachi
2024-10-25 09:00:00,46.8,20.9,581.0,33.6,9.2,61.0,43.5,19.733333333333334,1,Karachi
2024-10-25 10:00:00,42.8,17.2,424.0,20.5,9.5,97.0,44.833333333333336,19.766666666666666,1,Karachi
2024-10-25 11:00:00,40.5,15.9,300.0,10.1,9.7,125.0,43.36666666666667,17.999999999999996,1,Karachi
2024-10-25 12:00:00,40.2,15.9,256.0,6.0,9.7,138.0,41.166666666666664,16.333333333333332,1,Karachi
2024-10-25 13:00:00,39.9,15.9,245.0,4.6,9.4,143.0,40.199999999999996,15.9,1,Karachi
2024-10-25 14:00:00,39.9,15.7,247.0,5.0,9.1,141.0,40.0,15.833333333333334,1,Karachi
2024-10-25 15:00:00,39.5,15.3,256.0,7.0,8.7,131.0,39.76666666666667,15.633333333333333,1,Karachi
2024-10-25 16:00:00,38.4,14.6,277.0,10.9,8.2,113.0,39.266666666666666,15.200000000000001,1,Karachi
2024-10-25 17:00:00,31.1,12.6,305.0,16.4,8.0,98.0,36.333333333333336,14.166666666666666,1,Karachi
2024-10-25 18:00:00,29.2,12.9,366.0,24.8,7.4,79.0,32.9,13.366666666666667,1,Karachi
2024-10-25 19:00:00,28.5,13.6,448.0,36.0,6.7,54.0,29.599999999999998,13.033333333333333,1,Karachi
2024-10-25 20:00:00,29.0,13.8,494.0,42.7,6.1,36.0,28.900000000000002,13.433333333333332,1,Karachi
2024-10-25 21:00:00,28.7,13.2,472.0,40.7,5.9,34.0,28.73333333333333,13.533333333333333,1,Karachi
2024-10-25 22:00:00,28.2,13.2,414.0,34.1,5.9,40.0,28.63333333333333,13.399999999999999,1,Karachi
2024-10-25 23:00:00,27.8,13.5,357.0,27.5,5.8,46.0,28.23333333333333,13.299999999999999,1,Karachi
2024-10-26 00:00:00,27.0,13.2,310.0,22.2,5.5,50.0,27.666666666666668,13.299999999999999,1,Karachi
2024-10-26 01:00:00,25.8,12.4,263.0,17.0,5.0,54.0,26.866666666666664,13.033333333333333,1,Karachi
2024-10-26 02:00:00,25.0,11.9,226.0,12.9,4.7,57.0,25.933333333333334,12.5,1,Karachi
2024-10-26 03:00:00,24.6,11.3,191.0,9.5,4.5,60.0,25.133333333333336,11.866666666666667,1,Karachi
2024-10-26 04:00:00,25.0,11.0,167.0,7.1,4.3,63.0,24.86666666666667,11.4,1,Karachi
2024-10-26 05:00:00,25.1,10.8,212.0,8.8,4.7,60.0,24.900000000000002,11.033333333333333,1,Karachi
2024-10-26 06:00:00,26.5,11.5,424.0,18.7,5.7,50.0,25.53333333333333,11.1,1,Karachi
2024-10-26 07:00:00,30.9,14.4,708.0,32.0,7.0,38.0,27.5,12.233333333333334,1,Karachi
2024-10-26 08:00:00,37.3,18.0,856.0,38.8,8.0,37.0,31.566666666666666,14.633333333333335,1,Karachi
2024-10-26 09:00:00,40.3,15.3,733.0,32.8,8.3,57.0,36.166666666666664,15.9,1,Karachi
2024-10-26 10:00:00,53.2,15.7,475.0,20.3,8.1,89.0,43.6,16.333333333333332,1,Karachi
2024-10-26 11:00:00,69.2,17.1,280.0,10.5,7.8,112.0,54.23333333333333,16.033333333333335,1,Karachi
2024-10-26 12:00:00,80.8,18.3,233.0,6.9,7.1,119.0,67.73333333333333,17.03333333333333,1,Karachi
2024-10-26 13:00:00,83.4,18.6,249.0,5.9,6.3,119.0,77.80000000000001,18.0,1,Karachi
2024-10-26 14:00:00,83.8,18.8,280.0,6.4,5.6,114.0,82.66666666666667,18.566666666666666,1,Karachi
2024-10-26 15:00:00,81.5,19.2,315.0,8.2,5.3,105.0,82.89999999999999,18.86666666666667,1,Karachi
2024-10-26 16:00:00,76.1,19.7,365.0,11.4,5.3,93.0,80.46666666666667,19.23333333333333,1,Karachi
2024-10-26 17:00:00,71.2,20.0,408.0,16.0,5.4,80.0,76.26666666666667,19.633333333333333,1,Karachi
2024-10-26 18:00:00,60.1,20.2,436.0,21.1,5.4,72.0,69.13333333333334,19.96666666666667,1,Karachi
2024-10-26 19:00:00,49.8,20.0,458.0,28.1,5.5,60.0,60.36666666666667,20.066666666666666,1,Karachi
2024-10-26 20:00:00,43.8,19.0,477.0,32.4,5.5,52.0,51.23333333333333,19.733333333333334,1,Karachi
2024-10-26 21:00:00,38.5,17.5,507.0,31.9,5.6,51.0,44.03333333333333,18.833333333333332,1,Karachi
2024-10-26 22:00:00,36.1,16.8,534.0,28.8,5.7,53.0,39.46666666666666,17.766666666666666,1,Karachi
2024-10-26 23:00:00,35.5,16.7,527.0,25.5,5.7,55.0,36.699999999999996,17.0,1,Karachi
2024-10-27 00:00:00,35.5,16.5,445.0,22.4,5.6,56.0,35.699999999999996,16.666666666666668,1,Karachi
2024-10-27 01:00:00,34.7,16.1,329.0,19.1,5.3,57.0,35.233333333333334,16.433333333333334,1,Karachi
2024-10-27 02:00:00,33.2,15.6,267.0,16.8,5.3,58.0,34.46666666666667,16.066666666666666,1,Karachi
2024-10-27 03:00:00,31.9,15.2,219.0,14.8,5.5,58.0,33.26666666666667,15.633333333333333,1,Karachi
2024-10-27 04:00:00,32.0,15.1,224.0,13.8,5.9,58.0,32.36666666666667,15.299999999999999,1,Karachi
2024-10-27 05:00:00,36.0,17.3,494.0,20.8,7.2,46.0,33.300000000000004,15.866666666666665,1,Karachi
2024-10-27 06:00:00,37.4,17.8,1377.0,32.8,8.2,36.0,35.13333333333333,16.733333333333334,1,Karachi
2024-10-27 07:00:00,43.4,21.9,1377.0,48.7,9.6,23.0,38.93333333333334,19.0,1,Karachi
2024-10-27 08:00:00,51.1,26.8,1377.0,56.4,11.0,24.0,43.96666666666667,22.166666666666668,1,Karachi
2024-10-27 09:00:00,57.3,22.8,1377.0,48.1,12.5,51.0,50.6,23.833333333333332,1,Karachi
2024-10-27 10:00:00,75.7,21.4,1419.0,31.7,14.0,92.0,61.36666666666667,23.666666666666668,1,Karachi
2024-10-27 11:00:00,92.2,24.3,550.0,18.4,15.1,125.0,75.06666666666666,22.833333333333332,1,Karachi
2024-10-27 12:00:00,103.4,27.6,285.0,12.4,15.6,143.0,90.43333333333334,24.433333333333334,1,Karachi
2024-10-27 13:00:00,109.4,30.0,277.0,9.7,15.6,153.0,101.66666666666667,27.3,1,Karachi
2024-10-27 14:00:00,109.7,30.6,312.0,9.1,15.0,152.0,107.5,29.400000000000002,1,Karachi
2024-10-27 15:00:00,108.5,30.6,331.0,10.7,13.6,136.0,109.2,30.400000000000002,1,Karachi
2024-10-27 16:00:00,109.9,31.7,394.0,14.5,11.6,109.0,109.36666666666667,30.96666666666667,1,Karachi
2024-10-27 17:00:00,110.4,33.2,463.0,20.0,9.8,83.0,109.60000000000001,31.833333333333332,1,Karachi
2024-10-27 18:00:00,107.8,35.6,545.0,28.3,8.8,66.0,109.36666666666667,33.5,1,Karachi
2024-10-27 19:00:00,106.2,37.6,633.0,39.6,7.4,43.0,108.13333333333333,35.46666666666667,1,Karachi
2024-10-27 20:00:00,106.6,39.3,675.0,46.3,6.3,27.0,106.86666666666667,37.5,1,Karachi
2024-10-27 21:00:00,110.8,40.7,639.0,44.4,6.0,26.0,107.86666666666666,39.199999999999996,1,Karachi
2024-10-27 22:00:00,106.9,40.6,557.0,37.9,6.0,34.0,108.10000000000001,40.2,1,Karachi
2024-10-27 23:00:00,100.6,39.2,468.0,31.3,6.0,41.0,106.10000000000001,40.16666666666667,1,Karachi
2024-10-28 00:00:00,92.7,36.8,375.0,25.6,5.6,47.0,100.06666666666666,38.86666666666667,1,Karachi
2024-10-28 01:00:00,83.8,33.4,275.0,19.7,5.2,53.0,92.36666666666667,36.46666666666667,1,Karachi
2024-10-28 02:00:00,74.5,30.0,206.0,15.1,4.9,57.0,83.66666666666667,33.4,1,Karachi
2024-10-28 03:00:00,66.1,26.8,139.0,11.3,4.7,60.0,74.8,30.066666666666666,1,Karachi
2024-10-28 04:00:00,58.6,24.2,102.0,8.6,4.7,61.0,66.39999999999999,27.0,1,Karachi
2024-10-28 05:00:00,54.6,22.8,219.0,9.5,4.9,59.0,59.76666666666667,24.599999999999998,1,Karachi
2024-10-28 06:00:00,52.4,22.5,681.0,20.1,6.0,48.0,55.199999999999996,23.166666666666668,1,Karachi
2024-10-28 07:00:00,54.7,25.6,1296.0,34.3,7.5,34.0,53.900000000000006,23.633333333333336,1,Karachi
2024-10-28 08:00:00,60.3,29.7,1611.0,41.9,8.7,32.0,55.800000000000004,25.933333333333337,1,Karachi
2024-10-28 09:00:00,60.8,26.7,1325.0,36.6,9.4,53.0,58.599999999999994,27.333333333333332,1,Karachi
2024-10-28 10:00:00,65.2,26.7,739.0,24.8,9.9,87.0,62.1,27.7,1,Karachi
2024-10-28 11:00:00,74.5,27.9,300.0,15.0,9.8,112.0,66.83333333333333,27.099999999999998,1,Karachi
2024-10-28 12:00:00,81.5,28.3,198.0,10.2,8.8,121.0,73.73333333333333,27.63333333333333,1,Karachi
2024-10-28 13:00:00,84.5,28.0,242.0,7.5,7.2,122.0,80.16666666666667,28.066666666666666,1,Karachi
2024-10-28 14:00:00,88.2,28.6,308.0,6.8,6.1,118.0,84.73333333333333,28.3,1,Karachi
2024-10-28 15:00:00,89.4,29.5,357.0,8.7,6.0,108.0,87.36666666666667,28.700000000000003,1,Karachi
2024-10-28 16:00:00,90.1,30.3,428.0,12.6,6.3,92.0,89.23333333333333,29.46666666666667,1,Karachi
2024-10-28 17:00:00,106.2,37.3,508.0,16.9,6.8,79.0,95.23333333333335,32.36666666666667,1,Karachi
2024-10-28 18:00:00,100.4,38.4,610.0,20.3,6.5,69.0,98.89999999999999,35.333333333333336,1,Karachi
2024-10-28 19:00:00,91.7,38.3,722.0,25.1,6.1,56.0,99.43333333333334,38.0,1,Karachi
2024-10-28 20:00:00,87.1,37.0,794.0,28.8,5.9,46.0,93.06666666666666,37.9,1,Karachi
2024-10-28 21:00:00,82.2,36.6,802.0,30.9,6.0,41.0,87.0,37.3,1,Karachi
